"","Checked","Ion","Charge","Molecular.Weight","m.z","RT..min.","FWHM..min.","X..MI","Area","Parent.Area....","Study.File.ID","X.","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable","Algycone"
"1144","...","...","...","...","...","...","...","...","...","...","...","...","112328","1255","6271","468.151123046875","112624","174.055","0.0280536","294.0961",1,0,1,0,0,0,0,0,0,0,294.0950819,3.5503591599533,2,1," ","Indole-3-Acetyl Acid"
"2103","...","...","...","...","...","...","...","...","...","...","...","...","112328","1255","6271","468.151123046875","112624","306.0984","0.02750515","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.809941034284662,1,1," ","No matched algycone"
"307","false","[M-H]-1","-1","NA","427.160949707031","104.766666666667","0.142","3","227241.644436151","100","F2","","112625","1258","6286","427.1609497070312","112875","133.0645","0.0604776","294.0964",1,0,1,0,0,0,0,0,0,0,294.0950819,4.49786875999428,2,0.5,"Biggest NL (One)","No matched algycone"
"308","false","[M-H]-1","-1","NA","460.146057128906","105.016666666667","0.142","3","227241.644436151","100","F2","","112876","1261","6301","460.14605712890614","113108","166.0498","0.119114","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.14567915825175,2,0.5,"Biggest NL (One)","2-Amino-5-Methoxybenzoic Acid / Lithosprmoside Aglycone / Pyridoxal / 421"
"309","false","[M-H]-1","-1","NA","521.202819824218","105.266666666667","0.142","3","227241.644436151","100","F2","","113109","1264","6316","521.2028198242188","113357","359.1496","1","162.0532",1,0,0,0,0,0,0,0,0,0,162.0528233,2.25558177165565,1,1,"Biggest NL (One)","Lariciresinol / (3R,4R)-3,4-Bis(4-Hydroxy-3-Methoxybenzyl)Tetrahydro-2-Furanol / (2R,3R,4S,5S,6R)-2-[[7-Hydroxy-1-(4-Hydroxy-3-Methoxyphenyl)-3-(Hydroxymethyl)-6-Methoxy-1,2,3,4-Tetrahydronaphthalen-2-Yl]Methoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone / (2R,3R,4S,5S,6R)-2-[3-[2-(4-Hydroxy-3-Methoxyphenyl)-3-(Hydroxymethyl)-7-Methoxy-2,3-Dihydro-1-Benzofuran-5-Yl]Propoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"3101","false","[M-H]-1","-1","NA","409.114013671875","105.516666666667","0.142","3","227241.644436151","100","F2","","113358","1267","6331","409.114013671875","113578","247.0605","1","162.0535",1,0,0,0,0,0,0,0,0,0,162.0528233,4.2724890733404,1,1,"Biggest NL (One)","Aloenin-Aglycone"
"3111","false","[M-H]-1","-1","NA","697.344055175781","105.766666666667","0.142","3","227241.644436151","100","F2","","113579","1270","6346","697.3440551757812","113792","373.2379","0.9077179","324.1061",2,0,0,0,0,0,0,0,0,0,324.1056466,1.43957723198348,2,1,"Biggest NL (One)","(4E)-4-[3-[4,5-Dihydroxy-6-(Hydroxymethyl)-3-[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-14-Hydroxy-10,13-Dimethyl-2,3,4,5,6,7,8,9,11,12,15,16-Dodecahydro-1H-Cyclopenta[A]Phenanthren-17-Ylidene]Oxolan-2-One-Aglycone"
"1145","...","...","...","...","...","...","...","...","...","...","...","...","113579","1270","6346","697.3440551757812","113792","535.2911","0.1670058","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,0.863148556250101,1,1," ","No matched algycone"
"3131","false","[M-H]-1","-1","NA","445.114013671875","106.266666666667","0.142","3","227241.644436151","100","F2","","114548","1276","6376","445.114013671875","114950","283.0607","1","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.90257522287052,1,1,"Biggest NL (One)","2-Hydroxyformononetin / Wogonin / 5-Hydroxy-3-(4-Methoxyphenyl)-7-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-4-One-Aglycone / 7-O-Beta-Glucopyranosyl-4'-Hydroxy-5-Methoxyisoflavone-Aglycone / 3-(4-Hydroxyphenyl)-7-Methoxy-5-[(3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / Trifolirhizin-Aglycone"
"3141","false","[M-H]-1","-1","NA","343.139831542968","106.516666666667","0.142","3","227241.644436151","100","F2","","114951","1279","6391","343.1398315429688","115145","181.086","0.02346004","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.45614308231268,1,1,"Biggest NL (One)","Triketide Pyrone / 2-[1-Hydroxy-1-(4-Methoxyphenyl)Propan-2-Yl]Oxy-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"3151","false","[M-H]-1","-1","NA","511.182098388671","106.766666666667","0.142","3","227241.644436151","100","F2","","115146","1282","6406","511.1820983886719","115394","189.0911","0.1808343","322.091",0,1,0,1,0,0,0,0,0,0,322.0899965,3.13541406576639,2,0.5," ","No matched algycone"
"1146","...","...","...","...","...","...","...","...","...","...","...","...","115146","1282","6406","511.1820983886719","115394","217.0862","1","294.0959",1,0,1,0,0,0,0,0,0,0,294.0950819,2.93267788400722,2,1,"Biggest NL (One)","1-[2-[3-[(2R,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl]Oxyprop-1-En-2-Yl]-2,3-Dihydro-1-Benzofuran-5-Yl]Ethanone-Aglycone"
"2104","...","...","...","...","...","...","...","...","...","...","...","...","115146","1282","6406","511.1820983886719","115394","379.1395","0.09104872","132.0426",0,0,1,0,0,0,0,0,0,0,132.0422586,2.46730002572237,1,1," ","No matched algycone"
"3161","false","[M-H]-1","-1","NA","683.401184082031","107.016666666667","0.142","3","227241.644436151","100","F2","","115395","1285","6421","683.4011840820312","115717","521.3483","1","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.146754788102848,1,1,"Biggest NL (One)","3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl 4,6-Dihydroxy-7,12,16-Trimethyl-15-(4,5,6-Trihydroxy-6-Methylheptan-2-Yl)Pentacyclo[9.7.0.0鹿,鲁.0鲁,鈦?0鹿虏,鹿鈦禲Octadecane-7-Carboxylate-Aglycone"
"3181","false","[M-H]-1","-1","NA","419.119506835937","107.516666666667","0.142","3","227241.644436151","100","F2","","115948","1291","6451","419.1195068359375","116168","81.03325","0.05283252","338.0863",1,0,0,1,0,0,0,0,0,0,338.0849111,3.98340928172864,2,0.5," ","No matched algycone"
"1147","...","...","...","...","...","...","...","...","...","...","...","...","115948","1291","6451","419.1195068359375","116168","95.0126","0.020932","324.1069",2,0,0,0,0,0,0,0,0,0,324.1056466,3.87290715002303,2,0.5," ","No matched algycone"
"2105","...","...","...","...","...","...","...","...","...","...","...","...","115948","1291","6451","419.1195068359375","116168","97.02819","0.1723741","322.0913",0,1,0,1,0,0,0,0,0,0,322.0899965,4.09925964627496,2,0.5," ","No matched algycone"
"329","...","...","...","...","...","...","...","...","...","...","...","...","115948","1291","6451","419.1195068359375","116168","111.0075","0.0263075","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,4.12783637669342,2,0.5," ","No matched algycone"
"422","...","...","...","...","...","...","...","...","...","...","...","...","115948","1291","6451","419.1195068359375","116168","125.0232","0.6086001","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.04607623907247,2,0.5,"Biggest NL (One)","2-Oxohexa-4,5-Cyclopropyl-5-Enoate / Maltol"
"3191","false","[M-H]-1","-1","NA","769.219665527343","107.766666666667","0.142","3","227241.644436151","100","F2","","116169","1294","6466","769.2196655273438","116396","315.0487","0.2632985","454.171",1,2,0,0,0,0,0,0,0,0,454.1686407,5.10122302055185,3,0.3333,"Biggest NL (One)","Isorhamnetin / 11-Hydroxy-6,8,16,20-Tetraoxapentacyclo[10.8.0.02,9.03,7.013,18]Icosa-1(12),2(9),10,13(18)-Tetraene-17,19-Dione / Selgin / 5,7-Dihydroxy-2-[4-Hydroxy-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyphenyl]-3-Methoxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-2-(3,4-Dihydroxyphenyl)-5-Hydroxy-7-Methoxychromen-4-One-Aglycone / 5,8-Dihydroxy-2-(4-Hydroxyphenyl)-7-Methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-5,7-Dihydroxy-2-(4-Hydroxyphenyl)-6-Methoxychromen-4-One-Aglycone"
"3201","false","[M-H]-1","-1","NA","736.427734375","108.016666666667","0.142","3","227241.644436151","100","F2","","116397","1297","6481","736.427734375","116726","428.3168","0.06322937","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.569194390163965,2,1,"Biggest NL (One)","16-{[(2R,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-{[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy}Oxan-2-Yl]Oxy}-5',7,9,13-Tetramethyl-5-Oxaspiro[Pentacyclo[10.8.0.0虏,鈦?0鈦?鈦?0鹿鲁,鹿鈦竇Icosane-6,2'-Piperidine]-3-One-Aglycone"
"1148","...","...","...","...","...","...","...","...","...","...","...","...","116397","1297","6481","736.427734375","116726","590.37","0.08029046","146.0578",0,1,0,0,0,0,0,0,0,0,146.0579087,1.0292161238706,1,1," ","No matched algycone"
"3211","false","[M-H]-1","-1","NA","517.15625","108.266666666667","0.142","3","227241.644436151","100","F2","","116727","1300","6496","517.15625","116972","193.0497","0.827553","324.1065",2,0,0,0,0,0,0,0,0,0,324.1056466,2.70713464575547,2,0.5,"Biggest NL (One)","5-Hydroxy-Coniferaldehyde / Ferulic Acid / (E)-3-[4-Methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Prop-2-Enoic Acid-Aglycone"
"3221","false","[M-H]-1","-1","NA","781.437927246093","108.516666666667","0.142","3","227241.644436151","100","F2","","116973","1303","6511","781.4379272460938","117280","619.3853","1","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.907445095605906,1,1,"Biggest NL (One)","No matched algycone"
"3231","false","[M-H]-1","-1","NA","1087.49670410156","108.766666666667","0.142","3","227241.644436151","100","F2","","117281","1306","6526","1087.4967041015623","117511","501.3213","0.05603871","586.1754",0,1,2,1,0,0,0,0,0,0,586.1745137,1.48658845862452,4,0.5,"Biggest NL (One)","(2S,3S,4S,5R,6R)-6-[[(2S,3R,4R,6Ar,6Bs,8As,12As,14Br)-4-Carboxy-8A-[(2S,3R,4S,5S)-3-[(2S,3R,4S,5R,6S)-3,4-Dihydroxy-6-Methyl-5-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyoxan-2-Yl]Oxy-4,5-Dihydroxyoxan-2-Yl]Oxycarbonyl-2-Hydroxy-4,6A,6B,11,11,14B-Hexamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-3,4,5-Trihydroxyoxane-2-Carboxylic Acid-Aglycone / (3S,4S,6Ar,6Bs,8R,8Ar,12As,14Br)-8-Hydroxy-4,6A,6B,11,11,14B-Hexamethyl-8A-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxy-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicene-4-Carboxylic Acid-Aglycone"
"1149","...","...","...","...","...","...","...","...","...","...","...","...","117281","1306","6526","1087.4967041015623","117511","911.4651","0.0257635","176.0316",0,0,0,1,0,0,0,0,0,0,176.0320878,2.75347397393901,1,1," ","No matched algycone"
"3241","false","[M-H]-1","-1","NA","301.092895507812","109.016666666667","0.142","3","227241.644436151","100","F2","","117512","1309","6541","301.0928955078125","117703","139.0387","1","162.0542",1,0,0,0,0,0,0,0,0,0,162.0528233,8.27629340202853,1,1,"Biggest NL (One)","5-Methoxyresorcinol / 3-(2-Methylidenecyclopropyl)-2-Oxopropanoic Acid"
"3251","false","[M-H]-1","-1","NA","389.218078613281","109.266666666667","0.142","3","227241.644436151","100","F2","","117704","1312","6556","389.2180786132812","117941","227.1647","0.01991236","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,3.16755761979997,1,1,"Biggest NL (One)","(2R,3R,4S,5S,6R)-2-[6-Hydroxy-3-[(E)-3-Hydroxybut-1-Enyl]-2,4,4-Trimethylcyclohexyl]Oxy-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"3271","false","[M-H]-1","-1","NA","903.31396484375","110.266666666667","0.142","3","227241.644436151","100","F2","","118237","1324","6616","903.31396484375","118558","417.1557","0.5121629","486.1583",3,0,0,0,0,0,0,0,0,0,486.1584699,0.325112717651856,3,0.3333,"Biggest NL (One)","Syringaresinol"
"3281","false","[M-H]-1","-1","NA","619.385131835937","110.516666666667","0.142","3","227241.644436151","100","F2","","118559","1327","6631","619.3851318359375","118828","487.3431","0.02676669","132.042",0,0,1,0,0,0,0,0,0,0,132.0422586,1.88397664349192,1,1,"Biggest NL (One)","[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] (1R,2R,4As,6As,6Br,10R,11R,12Ar)-1,10,11-Trihydroxy-1,2,6A,6B,9,9,12A-Heptamethyl-2,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / 6-({7-Carboxy-15-[(5E)-3,7-Dihydroxy-6-Methylhept-5-En-2-Yl]-7,12,16-Trimethylpentacyclo[9.7.0.0鹿,鲁.0鲁,鈦?0鹿虏,鹿鈦禲Octadecan-6-Yl}Oxy)-3,4-Dihydroxy-5-{[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Oxane-2-Carboxylic Acid-Aglycone / [(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] (4As,6As,6Br,9R,10R,11S,12Ar)-11-Hydroxy-9-(Hydroxymethyl)-2,2,6A,6B,9,12A-Hexamethyl-10-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxy-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / (2E)-6-{13,17-Dihydroxy-7,7,12,16-Tetramethyl-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxy]Pentacyclo[9.7.0.0鹿,鲁.0鲁,鈦?0鹿虏,鹿鈦禲Octadecan-15-Yl}-2-Methylhept-2-Enoic Acid-Aglycone / [(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl] (4Ar,6Ar,6Br,9R,10R,11R,12Ar)-10,11-Dihydroxy-9-(Hydroxymethyl)-1,2,6A,6B,9,12A-Hexamethyl-4,5,6,6A,7,8,8A,10,11,12,13,14,14A,14B-Tetradecahydro-1H-Picene-4A-Carboxylate-Aglycone"
"3291","false","[M-H]-1","-1","NA","373.186767578125","110.766666666667","0.142","3","227241.644436151","100","F2","","118829","1330","6646","373.186767578125","119106","211.1334","0.1026673","162.0534",1,0,0,0,0,0,0,0,0,0,162.0528233,3.56227097332027,1,1,"Biggest NL (One)","Traumatin / 2-[2-[(Z)-Pent-2-Enyl]-3-[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxycyclopentyl]Acetic Acid-Aglycone"
"331","false","[M-H]-1","-1","NA","1035.5380859375","111.266666666667","0.142","3","227241.644436151","100","F2","","119397","1336","6676","1035.5380859375","119728","451.3067","0.2424328","584.2314",0,4,0,0,0,0,0,0,0,0,584.2316348,0.391732620887638,4,1,"Biggest NL (One)","No matched algycone"
"1150","...","...","...","...","...","...","...","...","...","...","...","...","119397","1336","6676","1035.5380859375","119728","597.3651","1","438.173",0,3,0,0,0,0,0,0,0,0,438.1737261,1.75082118678258,3,1," ","No matched algycone"
"2106","...","...","...","...","...","...","...","...","...","...","...","...","119397","1336","6676","1035.5380859375","119728","743.4228","0.1986036","292.1152",0,2,0,0,0,0,0,0,0,0,292.1158174,1.94259799874032,2,1," ","No matched algycone"
"332","...","...","...","...","...","...","...","...","...","...","...","...","119397","1336","6676","1035.5380859375","119728","889.481","0.02748899","146.057",0,1,0,0,0,0,0,0,0,0,146.0579087,5.92756420759956,1,1," ","No matched algycone"
"333","false","[M-H]-1","-1","NA","955.490783691406","111.766666666667","0.142","3","227241.644436151","100","F2","","120231","1342","6706","955.4907836914062","120520","485.3268","1","470.1639",2,1,0,0,0,0,0,0,0,0,470.1635553,0.836711124584362,3,0.3333,"Biggest NL (One)","Quillaic Acid / Quinovic Acid / Cincholic Acid / (2S,3R,4S,5R)-2-{[2-Hydroxy-22-(2-Hydroxypropan-2-Yl)-3,8,8,17,19-Pentamethyl-23,24-Dioxaheptacyclo[19.2.1.0鹿,鹿鈦?0鲁,鹿鈦?0鈦?鹿鈦?0鈦?鹿虏.0鹿虏,鹿鈦碷Tetracos-4-En-9-Yl]Oxy}Oxane-3,4,5-Triol-Aglycone / (2S,3S,4S,5R,6R)-6-[[(2S,3R,4R,6Ar,6Bs,8As,12As,14Br)-4-Formyl-2-Hydroxy-4,6A,6B,11,11,14B-Hexamethyl-8A-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxycarbonyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-3,4,5-Trihydroxyoxane-2-Carboxylic Acid-Aglycone / (3R,4R,6Ar,6Bs,8As,14Br)-8A-[6-[[3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl]Oxycarbonyl-3-Hydroxy-4,6A,6B,11,11,14B-Hexamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicene-4-Carboxylic Acid-Aglycone"
"335","false","[M-H]-1","-1","NA","327.144927978515","112.766666666667","0.142","3","227241.644436151","100","F2","","120824","1354","6766","327.1449279785156","121062","165.091","1","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.75502653233445,1,1,"Biggest NL (One)","Thymoquinol / (2S,3R,4S,5S,6R)-2-[4-(3-Hydroxybutyl)Phenoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"336","false","[M-H]-1","-1","NA","755.203979492187","113.266666666667","0.142","3","227241.644436151","100","F2","","121063","1360","6796","755.2039794921875","121302","285.0402","1","470.1638",2,1,0,0,0,0,0,0,0,0,470.1635553,0.525757589539768,3,0.3333,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"337","false","[M-H]-1","-1","NA","1281.57568359375","114.016666666667","0.142","3","227241.644436151","100","F2","","121303","1369","6841","1281.57568359375","121579","633.3647","1","648.2109",4,0,0,0,0,0,0,0,0,0,648.2112932,0.550139205980879,4,0.25,"Biggest NL (One)","No matched algycone"
"338","false","[M-H]-1","-1","NA","447.093292236328","114.266666666667","0.142","3","227241.644436151","100","F2","","121580","1372","6856","447.0932922363281","121914","301.0349","1","146.0584",0,1,0,0,0,0,0,0,0,0,146.0579087,3.50911863754545,1,1,"Biggest NL (One)","Tricetin / Quercetin"
"339","false","[M-H]-1","-1","NA","445.207916259765","114.516666666667","0.142","3","227241.644436151","100","F2","","121915","1375","6871","445.2079162597656","122167","151.1116","0.03146043","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.03731665343284,2,1,"Biggest NL (One)","2-[[3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxymethyl]-6-[(6,6-Dimethyl-4-Bicyclo[3.1.1]Hept-3-Enyl)Methoxy]Oxane-3,4,5-Triol-Aglycone"
"1152","...","...","...","...","...","...","...","...","...","...","...","...","121915","1375","6871","445.2079162597656","122167","313.1657","0.3611394","132.0422",0,0,1,0,0,0,0,0,0,0,132.0422586,0.222203415736351,1,1," ","No matched algycone"
"340","false","[M-H]-1","-1","NA","331.176208496093","114.766666666667","0.142","3","227241.644436151","100","F2","","122168","1378","6886","331.1762084960938","122742","169.1224","0.02540559","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,6.04858431381478,1,1,"Biggest NL (One)","8-Hydroxylinalool / 10-Hydroxygeraniol / 2-(Hydroxymethyl)-6-(6-Hydroxy-6-Methyl-3-Propan-2-Ylcyclohex-3-En-1-Yl)Oxyoxane-3,4,5-Triol-Aglycone / (2R,3S,4S,5R,6S)-2-(Hydroxymethyl)-6-[4-(Hydroxymethyl)-1-Propan-2-Ylcyclohex-3-En-1-Yl]Oxyoxane-3,4,5-Triol-Aglycone"
"341","false","[M-H]-1","-1","NA","795.250549316406","115.016666666667","0.142","3","227241.644436151","100","F2","","122743","1381","6901","795.2505493164062","123132","121.0282","1","674.2223",0,1,4,0,0,0,0,0,0,0,674.2269431,6.88168215567211,5,0.2,"Biggest NL (One)","No matched algycone"
"1153","...","...","...","...","...","...","...","...","...","...","...","...","122743","1381","6901","795.2505493164062","123132","163.0391","0.02307135","632.2114",3,1,0,0,0,0,0,0,0,0,632.2163786,7.82061716286206,4,0.25," ","Coumarinic Acid / 4-Hydroxycinnamic Acid / Enol-Phenylpyruvate / 3-Phenylpyruvic Acid / 2-Hydroxy-3-Phenyl-2-Propenoic Acid"
"2107","...","...","...","...","...","...","...","...","...","...","...","...","122743","1381","6901","795.2505493164062","123132","239.0711","0.01160524","556.1794",0,1,2,0,0,1,0,0,0,0,556.1792012,0.401159044350139,4,0.25," ","(2S)-2-Phenyl-7-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-2,3-Dihydrochromen-4-One-Aglycone"
"342","false","[M-H]-1","-1","NA","803.370666503906","115.516666666667","0.142","3","227241.644436151","100","F2","","123133","1387","6931","803.3706665039062","123650","317.2117","0.06762397","486.1589",3,0,0,0,0,0,0,0,0,0,486.1584699,0.953605650990567,3,1,"Biggest NL (One)","7-[(2E)-2-[(E)-Oct-2-Enylidene]-5-Oxocyclopent-3-En-1-Yl]Heptanoic Acid / Ent-Cassa-12,15-Diene-2Β-3Β-Diol-11-One / Kauralexin A3 / Leukotriene A / Andrograpanin / (1R,4S,5R,9R,10R,13S)-13-{[(2S,3R,4S,5R,6R)-5-Hydroxy-6-(Hydroxymethyl)-3,4-Bis({[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy})Oxan-2-Yl]Oxy}-5,9-Dimethyl-14-Methylidenetetracyclo[11.2.1.0鹿,鹿鈦?0鈦?鈦筣Hexadecane-5-Carboxylic Acid-Aglycone / 7-Hydroxy-Kaurenoic Acid"
"1154","...","...","...","...","...","...","...","...","...","...","...","...","123133","1387","6931","803.3706665039062","123650","333.2069","0.01851207","470.1637",2,1,0,0,0,0,0,0,0,0,470.1635553,0.349248356349091,3,1," ","Kauralexin A2"
"2108","...","...","...","...","...","...","...","...","...","...","...","...","123133","1387","6931","803.3706665039062","123650","377.2334","0.01518274","426.1373",1,0,2,0,0,0,0,0,0,0,426.1373405,0.0586573691583648,3,0.6667," ","Vitexilactone"
"343","...","...","...","...","...","...","...","...","...","...","...","...","123133","1387","6931","803.3706665039062","123650","479.2649","0.123803","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.363782194445153,2,1," ","No matched algycone"
"423","...","...","...","...","...","...","...","...","...","...","...","...","123133","1387","6931","803.3706665039062","123650","641.318","1","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.918195853350497,1,1," ","No matched algycone"
"3431","false","[M-H]-1","-1","NA","755.203979492187","116.016666666667","0.142","3","227241.644436151","100","F2","","123651","1393","6961","755.2039794921875","123875","285.039","0.2971041","470.1649",2,1,0,0,0,0,0,0,0,0,470.1635553,2.93129514635221,3,0.6667,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"1155","...","...","...","...","...","...","...","...","...","...","...","...","123651","1393","6961","755.2039794921875","123875","593.1511","0.1263712","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.0567233989149921,1,1," ","No matched algycone"
"344","false","[M-H]-1","-1","NA","1269.6484375","116.266666666667","0.142","3","227241.644436151","100","F2","","123876","1396","6976","1269.6484375","124160","621.4378","0.1511186","648.2107",4,0,0,0,0,0,0,0,0,0,648.2112932,0.983785123801022,4,1,"Biggest NL (One)","No matched algycone"
"1156","...","...","...","...","...","...","...","...","...","...","...","...","123876","1396","6976","1269.6484375","124160","783.491","0.9470373","486.1575",3,0,0,0,0,0,0,0,0,0,486.1584699,2.04542776791623,3,1," ","No matched algycone"
"2109","...","...","...","...","...","...","...","...","...","...","...","...","123876","1396","6976","1269.6484375","124160","945.5424","1","324.106",2,0,0,0,0,0,0,0,0,0,324.1056466,1.22768460139807,2,1," ","No matched algycone"
"345","...","...","...","...","...","...","...","...","...","...","...","...","123876","1396","6976","1269.6484375","124160","1107.595","0.5990499","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,6.26458471690846,1,1," ","No matched algycone"
