"","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable"
"37952","62343","748","3736","373.114013671875","63140","95.01257","0.02380905","278.1014",0,1,1,0,0,0,0,0,0,0,278.1001673,4.57520779654824,2,0.5,"Biggest NL (One)"
"500578","63141","751","3751","429.1191101074219","64204","267.0665","0.04685973","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,1.06257180587439,1,1,"Biggest NL (One)"
"9249","64205","757","3781","459.0932922363281","64437","283.0611","0.3020033","176.0322",0,0,0,1,0,0,0,0,0,0,176.0320878,0.451260297300824,1,1,"Biggest NL (One)"
"92410","64438","760","3796","461.0725402832031","64823","285.0403","1","176.0322",0,0,0,1,0,0,0,0,0,0,176.0320878,0.786692334842003,1,1,"Biggest NL (One)"
"500579","64824","763","3811","447.0932922363281","65193","285.04","1","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.71476377170707,1,1,"Biggest NL (One)"
"300314","64824","763","3811","447.0932922363281","65193","301.0341","0.01043866","146.0592",0,1,0,0,0,0,0,0,0,0,146.0579087,9.08218043162899,1,1," "
"500580","65194","766","3826","431.0983581542969","65954","269.0451","0.6263725","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.77596550903861,1,1,"Biggest NL (One)"
"300315","65194","766","3826","431.0983581542969","65954","285.0405","0.1815902","146.0578",0,1,0,0,0,0,0,0,0,0,146.0579087,0.592544115799951,1,1," "
"9251","65955","769","3841","431.0983581542969","66632","93.03328","0.02992841","338.0651",0,0,0,1,0,0,0,0,0,1,338.0637831,3.82191001639481,2,0.5," "
"50063","65955","769","3841","431.0983581542969","66632","107.0126","0.02451518","324.0857",1,0,0,0,0,0,0,0,0,1,324.0845186,3.71986239153973,2,1,"Biggest NL (One)"
"17171","65955","769","3841","431.0983581542969","66632","137.0233","0.02798743","294.0751",0,0,1,0,0,0,0,0,0,1,294.0739539,3.7754112206393,2,0.5," "
"500581","65955","769","3841","431.0983581542969","66632","269.0452","0.6178771","162.0532",1,0,0,0,0,0,0,0,0,0,162.0528233,2.31315581015693,1,1," "
"300316","65955","769","3841","431.0983581542969","66632","285.0405","0.1894539","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.339219699696655,1,1," "
"61271","66633","778","3886","547.1668090820312","67103","121.0282","0.02719358","426.1386",1,0,2,0,0,0,0,0,0,0,426.1373405,2.8666310442934,3,0.3333,"Biggest NL (One)"
"700715","66633","778","3886","547.1668090820312","67103","223.0606","0.6887637","324.1062",2,0,0,0,0,0,0,0,0,0,324.1056466,1.63983924772541,2,0.5," "
"47851","67104","781","3901","517.15625","67497","78.98452","0.02176313","438.1717",0,3,0,0,0,0,0,0,0,0,438.1737261,4.56008425975716,3,0.3333,"Biggest NL (One)"
"50611","67104","781","3901","517.15625","67497","179.0552","0.01814331","338.1011",1,0,0,0,0,0,1,0,0,0,338.1001686,2.74888193341902,2,0.5," "
"700716","67104","781","3901","517.15625","67497","193.0499","0.09177012","324.1064",2,0,0,0,0,0,0,0,0,0,324.1056466,2.27517888074472,2,0.5," "
"42908","67498","784","3916","593.1511840820312","68007","301.034","0.0443703","292.1172",0,2,0,0,0,0,0,0,0,0,292.1158174,4.79150816663324,2,0.5,"Biggest NL (One)"
"579718","68008","787","3931","563.140625","68186","269.0455","1","294.0951",1,0,1,0,0,0,0,0,0,0,294.0950819,0.0921470610186735,2,0.5,"Biggest NL (One)"
"500582","68187","790","3946","521.1300659179688","68497","359.0772","0.3618137","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.411087816916647,1,1,"Biggest NL (One)"
"629223","68498","793","3961","577.15625","68672","269.0455","1","308.1108",1,1,0,0,0,0,0,0,0,0,308.110732,0.107104339669436,2,0.5,"Biggest NL (One)"
"629224","68673","796","3976","621.1824951171875","68909","313.0719","0.2517169","308.1106",1,1,0,0,0,0,0,0,0,0,308.110732,0.489703443256972,2,0.5,"Biggest NL (One)"
"7667","68910","800","3996","1087.5694580078123","69506","471.3475","0.065765","616.222",2,2,0,0,0,0,0,0,0,0,616.221464,0.813031408757743,4,1,"Biggest NL (One)"
"75023","68910","800","3996","1087.5694580078123","69506","617.406","0.7116153","470.1634",2,1,0,0,0,0,0,0,0,0,470.1635553,0.25585185652429,3,1," "
"629225","68910","800","3996","1087.5694580078123","69506","779.4591","0.2760864","308.1104",1,1,0,0,0,0,0,0,0,0,308.110732,1.17163270579032,2,1," "
"500583","68910","800","3996","1087.5694580078123","69506","925.5173","0.0270449","162.0522",1,0,0,0,0,0,0,0,0,0,162.0528233,4.08690747222113,1,1," "
"76222","69799","806","4026","1073.5537109375","70250","471.3476","0.0183306","602.2061",2,1,1,0,0,0,0,0,0,0,602.2058139,0.428487044551084,4,1.25,"Biggest NL (One)"
"75024","69799","806","4026","1073.5537109375","70250","603.3904","0.1476128","470.1633",2,1,0,0,0,0,0,0,0,0,470.1635553,0.579293428286195,3,0.6667," "
"66221","69799","806","4026","1073.5537109375","70250","633.4005","0.02281776","440.1532",1,1,1,0,0,0,0,0,0,0,440.1529906,0.559663042973964,3,0.6667," "
"700717","69799","806","4026","1073.5537109375","70250","749.4478","0.2549217","324.1059",2,0,0,0,0,0,0,0,0,0,324.1056466,0.676746467812783,2,0.5," "
"579719","69799","806","4026","1073.5537109375","70250","779.4572","0.01628606","294.0965",1,0,1,0,0,0,0,0,0,0,294.0950819,4.94748260254082,2,0.5," "
"629226","70251","809","4041","885.4852905273438","70779","577.3738","0.1403427","308.1115",1,1,0,0,0,0,0,0,0,0,308.110732,2.36124727358718,2,1.5,"Biggest NL (One)"
"500584","70251","809","4041","885.4852905273438","70779","723.4327","0.01427075","162.0526",1,0,0,0,0,0,0,0,0,0,162.0528233,1.36852265339728,1,1," "
"300317","70251","809","4041","885.4852905273438","70779","739.4281","0.04565348","146.0572",0,1,0,0,0,0,0,0,0,0,146.0579087,4.60211812978725,1,1," "
"700718","70780","812","4056","783.489990234375","71308","459.3842","0.1813454","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.563502283884948,2,1,"Biggest NL (One)"
"500585","70780","812","4056","783.489990234375","71308","621.4367","0.05211223","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,3.13436552749474,1,1," "
"700719","71309","818","4086","697.3440551757812","71700","373.2382","0.6587632","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.501613289992153,2,1,"Biggest NL (One)"
"500586","71309","818","4086","697.3440551757812","71700","535.2912","0.2724361","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.030087603258113,1,1," "
"500587","71701","821","4101","551.2861328125","72222","389.2334","0.8897952","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.379428892721142,1,1,"Biggest NL (One)"
"300318","71701","821","4101","551.2861328125","72222","405.2283","0.1567178","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.348406451683491,1,1," "
"7842","72223","827","4131","1077.5850830078123","72676","459.3847","0.111928","618.2004",3,0,1,0,0,0,0,0,0,0,618.2007285,0.490928468120595,4,1,"Biggest NL (One)"
"7337","72223","827","4131","1077.5850830078123","72676","621.4376","0.1527336","456.1475",2,0,1,0,0,0,0,0,0,0,456.1479052,0.844446524011716,3,1," "
"579720","72223","827","4131","1077.5850830078123","72676","783.4906","0.06828397","294.0945",1,0,1,0,0,0,0,0,0,0,294.0950819,1.91738421892103,2,1," "
"171614","72223","827","4131","1077.5850830078123","72676","945.5419","0.01960286","132.0432",0,0,1,0,0,0,0,0,0,0,132.0422586,7.2128495285339,1,1," "
"78421","72677","830","4146","1077.5850830078123","73182","459.3846","0.08326534","618.2005",3,0,1,0,0,0,0,0,0,0,618.2007285,0.44240049566588,4,0.75,"Biggest NL (One)"
"73371","72677","830","4146","1077.5850830078123","73182","621.4373","0.1036941","456.1478",2,0,1,0,0,0,0,0,0,0,456.1479052,0.307339416109804,3,0.6667," "
"579721","72677","830","4146","1077.5850830078123","73182","783.4909","0.06190165","294.0942",1,0,1,0,0,0,0,0,0,0,294.0950819,3.13808404361393,2,0.5," "
"77222","73183","833","4161","945.5427856445312","73707","459.3844","0.131266","486.1584",3,0,0,0,0,0,0,0,0,0,486.1584699,0.115714275750501,3,0.6667,"Biggest NL (One)"
"700720","73183","833","4161","945.5427856445312","73707","621.4371","0.1139713","324.1056",2,0,0,0,0,0,0,0,0,0,324.1056466,0.0183750851265215,2,0.5," "
"300319","73708","836","4176","583.2760009765625","74322","437.2183","0.7784708","146.0577",0,1,0,0,0,0,0,0,0,0,146.0579087,1.14148990130456,1,1,"Biggest NL (One)"
"700721","74323","842","4206","857.4176025390625","74700","533.312","0.07034235","324.1056",2,0,0,0,0,0,0,0,0,0,324.1056466,0.228508683049183,2,0.5,"Biggest NL (One)"
"500588","74701","845","4221","711.3597412109375","75251","549.3073","0.029109","162.0524",1,0,0,0,0,0,0,0,0,0,162.0528233,2.48739921302665,1,1,"Biggest NL (One)"
"300320","75252","848","4236","583.2760009765625","75566","437.2179","0.13606","146.0581",0,1,0,0,0,0,0,0,0,0,146.0579087,1.0562687151104,1,1,"Biggest NL (One)"
"7978","75567","851","4251","1235.6065673828123","75979","455.3531","0.2104485","780.2535",4,0,1,0,0,0,0,0,0,0,780.2535518,0.0825593076026988,5,0.6," "
"7650","75567","851","4251","1235.6065673828123","75979","457.3687","0.2612463","778.2378",2,1,1,1,0,0,0,0,0,0,778.2379017,0.0852145509856943,5,1,"Biggest NL (One)"
"7658","75567","851","4251","1235.6065673828123","75979","501.3587","0.0344438","734.2479",2,1,2,0,0,0,0,0,0,0,734.2480725,0.254841983774,5,1," "
"629227","75567","851","4251","1235.6065673828123","75979","927.4972","0.0294906","308.1094",1,1,0,0,0,0,0,0,0,0,308.110732,4.39005521504216,2,1," "
"579722","75567","851","4251","1235.6065673828123","75979","941.5124","0.02858369","294.0942",1,0,1,0,0,0,0,0,0,0,294.0950819,3.09260527113793,2,1," "
"300321","75567","851","4251","1235.6065673828123","75979","1089.548","0.04255922","146.0586",0,1,0,0,0,0,0,0,0,0,146.0579087,4.94104874425735,1,1," "
"171615","75567","851","4251","1235.6065673828123","75979","1103.564","0.02186911","132.0421",0,0,1,0,0,0,0,0,0,0,132.0422586,0.91801897506941,1,1," "
"700722","75980","854","4266","799.4849243164062","76416","475.3792","0.4828526","324.1057",2,0,0,0,0,0,0,0,0,0,324.1056466,0.224360145171833,2,1,"Biggest NL (One)"
"500589","75980","854","4266","799.4849243164062","76416","637.4321","0.0433716","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.123517772358128,1,1," "
"629228","76417","857","4281","549.2705078125","76712","241.1594","0.0124262","308.1111",1,1,0,0,0,0,0,0,0,0,308.110732,1.10938076893192,2,1," "
"42909","76417","857","4281","549.2705078125","76712","257.1545","0.01308611","292.116",0,2,0,0,0,0,0,0,0,0,292.1158174,0.675801702126865,2,1,"Biggest NL (One)"
"300322","76417","857","4281","549.2705078125","76712","403.2126","0.02710327","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.293633620911587,1,1," "
"500590","76713","860","4296","417.0827026367188","77008","255.0298","0.1431919","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.625331008624486,1,1,"Biggest NL (One)"
"67872","77009","863","4311","739.2091064453125","77476","285.0388","0.2776292","454.1703",1,2,0,0,0,0,0,0,0,0,454.1686407,3.64344680644256,3,0.3333,"Biggest NL (One)"
"700723","77477","866","4326","595.1304321289062","77814","271.0249","0.03960967","324.1055",2,0,0,0,0,0,0,0,0,0,324.1056466,0.455009538938037,2,0.5,"Biggest NL (One)"
"429010","77815","869","4341","577.15625","78165","285.0406","1","292.1157",0,2,0,0,0,0,0,0,0,0,292.1158174,0.466938301658466,2,1,"Biggest NL (One)"
"300323","77815","869","4341","577.15625","78165","431.0971","0.1239615","146.0591",0,1,0,0,0,0,0,0,0,0,146.0579087,8.36168201191824,1,1," "
"500591","78166","872","4356","433.07763671875","78552","271.0249","0.05999439","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.472569898247637,1,1," "
"171616","78166","872","4356","433.07763671875","78552","301.0347","0.6402393","132.0429",0,0,1,0,0,0,0,0,0,0,132.0422586,4.99170089085511,1,1,"Biggest NL (One)"
"300324","78553","875","4371","431.0983581542969","78871","285.04","0.9430121","146.0584",0,1,0,0,0,0,0,0,0,0,146.0579087,3.04983785049065,1,1,"Biggest NL (One)"
"92411","79174","881","4401","461.0725402832031","79448","285.0405","1","176.032",0,0,0,1,0,0,0,0,0,0,176.0320878,0.321059732414982,1,1,"Biggest NL (One)"
"629229","79449","884","4416","593.1511840820312","79889","285.04","1","308.1112",1,1,0,0,0,0,0,0,0,0,308.110732,1.42832221338004,2,0.5,"Biggest NL (One)"
"300325","79890","887","4431","447.0932922363281","80088","301.0345","0.7197412","146.0588",0,1,0,0,0,0,0,0,0,0,146.0579087,6.11764792298856,1,1,"Biggest NL (One)"
"92412","80089","890","4446","477.0674743652344","80345","301.0353","1","176.0322",0,0,0,1,0,0,0,0,0,0,176.0320878,0.645138977283856,1,1,"Biggest NL (One)"
"300326","80346","893","4461","477.1038513183594","80785","331.0457","0.09895037","146.0581",0,1,0,0,0,0,0,0,0,0,146.0579087,1.33931876151403,1,1,"Biggest NL (One)"
"76671","80786","896","4476","917.2568359375","81155","301.0335","0.2753509","616.2233",2,2,0,0,0,0,0,0,0,0,616.221464,3.00043419512636,4,0.25,"Biggest NL (One)"
"67873","81156","899","4491","755.2039794921875","81488","301.0318","0.1646734","454.1722",1,2,0,0,0,0,0,0,0,0,454.1686407,7.84678620201734,3,0.3333,"Biggest NL (One)"
"629230","81900","905","4521","593.1511840820312","82285","285.0403","0.03498345","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.441665794180334,2,0.5," "
"429011","81900","905","4521","593.1511840820312","82285","301.0351","1","292.1161",0,2,0,0,0,0,0,0,0,0,292.1158174,0.85131240676052,2,0.5,"Biggest NL (One)"
"700724","82286","908","4536","609.1461181640625","82742","285.0387","0.3037505","324.1075",2,0,0,0,0,0,0,0,0,0,324.1056466,5.57705180579415,2,0.5,"Biggest NL (One)"
"37953","82743","911","4551","563.140625","83098","285.0406","0.5525666","278.1001",0,1,1,0,0,0,0,0,0,0,278.1001673,0.34268239958648,2,1,"Biggest NL (One)"
"300327","82743","911","4551","563.140625","83098","417.0828","0.0723743","146.0578",0,1,0,0,0,0,0,0,0,0,146.0579087,0.737379306435896,1,1," "
"67874","83099","914","4566","753.2247314453125","83483","299.0558","1","454.1689",1,2,0,0,0,0,0,0,0,0,454.1686407,0.657784552371922,3,0.3333,"Biggest NL (One)"
"629231","83484","917","4581","593.1511840820312","83876","285.0403","1","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.477367211811286,2,1,"Biggest NL (One)"
"300328","83484","917","4581","593.1511840820312","83876","447.0933","0.1345023","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.209629012283882,1,1," "
"700725","83877","920","4596","579.1355590820312","84267","255.0297","0.08072964","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.559946830805764,2,0.5," "
"579723","83877","920","4596","579.1355590820312","84267","285.0383","0.2503876","294.0973",1,0,1,0,0,0,0,0,0,0,294.0950819,7.46753606685441,2,0.5,"Biggest NL (One)"
"300329","84268","923","4611","519.1143798828125","84595","373.0557","0.8479956","146.0587",0,1,0,0,0,0,0,0,0,0,146.0579087,5.54011992068046,1,1,"Biggest NL (One)"
"700726","84596","926","4626","639.1566772460938","85032","315.0482","0.2221609","324.1085",2,0,0,0,0,0,0,0,0,0,324.1056466,8.8292840853289,2,0.5,"Biggest NL (One)"
"700727","85451","932","4656","623.1617431640625","85908","299.0544","0.3489362","324.1073",2,0,0,0,0,0,0,0,0,0,324.1056466,5.10498855336763,2,0.5,"Biggest NL (One)"
"77223","85909","935","4671","757.1832885742188","86375","271.0248","0.01133296","486.1585",3,0,0,0,0,0,0,0,0,0,486.1584699,0.000670113244831588,3,0.6667," "
"73372","85909","935","4671","757.1832885742188","86375","301.0328","0.2074225","456.1505",2,0,1,0,0,0,0,0,0,0,456.1479052,5.58450442036028,3,1,"Biggest NL (One)"
"579724","85909","935","4671","757.1832885742188","86375","463.0853","0.01875933","294.098",1,0,1,0,0,0,0,0,0,0,294.0950819,9.86975216072764,2,1," "
"500592","85909","935","4671","757.1832885742188","86375","595.1304","0.0615908","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.439820707389216,1,1," "
"67875","86376","938","4686","739.2091064453125","86813","285.0404","0.2241617","454.1687",1,2,0,0,0,0,0,0,0,0,454.1686407,0.239438122266306,3,0.3333,"Biggest NL (One)"
"47852","86376","938","4686","739.2091064453125","86813","301.0355","0.024849","438.1736",0,3,0,0,0,0,0,0,0,0,438.1737261,0.282204785424055,3,0.3333," "
"629232","86814","941","4701","593.1511840820312","87323","285.0395","0.4650707","308.1117",1,1,0,0,0,0,0,0,0,0,308.110732,3.07707267374897,2,0.5,"Biggest NL (One)"
"429012","86814","941","4701","593.1511840820312","87323","301.0352","0.01027615","292.116",0,2,0,0,0,0,0,0,0,0,292.1158174,0.656184616181394,2,0.5," "
"67876","87324","944","4716","769.2196655273438","87660","315.0503","0.5311104","454.1693",1,2,0,0,0,0,0,0,0,0,454.1686407,1.48805152440858,3,0.3333,"Biggest NL (One)"
"73373","87661","947","4731","801.20947265625","88072","345.0595","0.3079685","456.15",2,0,1,0,0,0,0,0,0,0,456.1479052,4.58940317027064,3,0.3333,"Biggest NL (One)"
"629233","88073","950","4746","607.1668090820312","88544","299.0542","0.3387632","308.1126",1,1,0,0,0,0,0,0,0,0,308.110732,5.9883372782965,2,0.5,"Biggest NL (One)"
"629234","89003","956","4776","623.1617431640625","89366","315.0505","1","308.1113",1,1,0,0,0,0,0,0,0,0,308.110732,1.69797128074376,2,0.5,"Biggest NL (One)"
"67877","89367","959","4791","755.2039794921875","89814","301.0344","0.4898532","454.1696",1,2,0,0,0,0,0,0,0,0,454.1686407,2.17053746005599,3,0.3333,"Biggest NL (One)"
"300330","89815","962","4806","477.1038513183594","90113","331.0451","0.8411771","146.0588",0,1,0,0,0,0,0,0,0,0,146.0579087,5.7690371291965,1,1,"Biggest NL (One)"
"300331","90114","965","4821","461.1089172363281","90414","315.0508","1","146.0581",0,1,0,0,0,0,0,0,0,0,146.0579087,1.42091609497515,1,1,"Biggest NL (One)"
"700728","90415","968","4836","579.1355590820312","90852","255.0295","0.08308063","324.1061",2,0,0,0,0,0,0,0,0,0,324.1056466,1.26033446419919,2,0.5," "
"579725","90415","968","4836","579.1355590820312","90852","285.0378","0.2389155","294.0978",1,0,1,0,0,0,0,0,0,0,294.0950819,9.18463921390187,2,0.5,"Biggest NL (One)"
"500593","91163","974","4866","433.07763671875","91507","271.0248","0.04540026","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.0581214769566015,1,1,"Biggest NL (One)"
"629235","91508","977","4881","609.1461181640625","91723","301.0342","0.4625781","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,3.97311444117717,2,0.5,"Biggest NL (One)"
"4125","91724","980","4896","881.4903564453125","92065","471.3478","1","410.1426",0,1,2,0,0,0,0,0,0,0,410.1424259,0.340236113609219,3,1,"Biggest NL (One)"
"37954","91724","980","4896","881.4903564453125","92065","603.39","0.8951706","278.1004",0,1,1,0,0,0,0,0,0,0,278.1001673,0.802391223451914,2,1," "
"171617","91724","980","4896","881.4903564453125","92065","749.4475","0.2225588","132.0429",0,0,1,0,0,0,0,0,0,0,132.0422586,4.68669968749867,1,1," "
"6502","92066","989","4941","909.4852905273438","92397","425.3421","0.02052705","484.1432",1,1,0,1,0,0,0,0,0,0,484.1428198,0.736822000351122,3,0.3333," "
"4005","92066","989","4941","909.4852905273438","92397","455.3531","0.0306784","454.1322",0,1,1,1,0,0,0,0,0,0,454.1322551,0.159805138521776,3,0.3333,"Biggest NL (One)"
"65021","92398","992","4956","941.5115356445312","92706","457.3685","0.138139","484.1431",1,1,0,1,0,0,0,0,0,0,484.1428198,0.509858651849284,3,0.3333,"Biggest NL (One)"
"77224","92707","997","4981","925.5166015625","93081","439.3581","0.225109","486.1585",3,0,0,0,0,0,0,0,0,0,486.1584699,0.0754126473432793,3,0.3333," "
"65022","92707","997","4981","925.5166015625","93081","441.3736","0.09452942","484.143",1,1,0,1,0,0,0,0,0,0,484.1428198,0.449789593432855,3,1,"Biggest NL (One)"
"629236","92707","997","4981","925.5166015625","93081","617.4067","0.02512357","308.1099",1,1,0,0,0,0,0,0,0,0,308.110732,2.85105292745707,2,1," "
"300332","92707","997","4981","925.5166015625","93081","779.4589","0.03585694","146.0577",0,1,0,0,0,0,0,0,0,0,146.0579087,1.64412798280116,1,1," "
"4209","93082","1000","4996","1087.4967041015623","93475","501.3222","0.05290713","586.1745",0,1,2,1,0,0,0,0,0,0,586.1745137,0.0245687274608678,4,0.5,"Biggest NL (One)"
"92413","93082","1000","4996","1087.4967041015623","93475","911.4658","0.02352445","176.0309",0,0,0,1,0,0,0,0,0,0,176.0320878,6.73574027982854,1,1," "
"500594","93476","1003","5011","649.3956909179688","93878","487.3432","1","162.0525",1,0,0,0,0,0,0,0,0,0,162.0528233,2.19917683481512,1,1,"Biggest NL (One)"
"73374","93879","1006","5026","895.5060424804688","94237","439.3578","0.1287937","456.1482",2,0,1,0,0,0,0,0,0,0,456.1479052,0.636373160320419,3,0.3333," "
"40051","93879","1006","5026","895.5060424804688","94237","441.3737","0.04942286","454.1324",0,1,1,1,0,0,0,0,0,0,454.1322551,0.240855920553845,3,0.6667,"Biggest NL (One)"
"300333","93879","1006","5026","895.5060424804688","94237","749.448","0.02428605","146.058",0,1,0,0,0,0,0,0,0,0,146.0579087,0.799548455701098,1,1," "
"54673","94238","1009","5041","809.432861328125","94646","471.3477","0.3053571","338.0851",1,0,0,1,0,0,0,0,0,0,338.0849111,0.639567101655256,2,1,"Biggest NL (One)"
"500595","94238","1009","5041","809.432861328125","94646","647.3811","0.2049584","162.0518",1,0,0,0,0,0,0,0,0,0,162.0528233,6.41135720481216,1,1," "
"75025","94647","1012","5056","1073.5537109375","95139","603.391","1","470.1628",2,1,0,0,0,0,0,0,0,0,470.1635553,1.69167481504276,3,0.3333,"Biggest NL (One)"
"500596","95140","1015","5071","681.3855590820312","95696","519.3322","1","162.0534",1,0,0,0,0,0,0,0,0,0,162.0528233,3.28769513993124,1,1,"Biggest NL (One)"
"13861","95697","1018","5086","821.396484375","96155","469.3325","0.01529552","352.064",0,0,0,2,0,0,0,0,0,0,352.0641756,0.440899924534144,2,1,"Biggest NL (One)"
"92414","95697","1018","5086","821.396484375","96155","645.3651","0.02161763","176.0314",0,0,0,1,0,0,0,0,0,0,176.0320878,4.11531778289275,1,1," "
"7703","96156","1021","5101","1219.6116943359377","96410","471.3477","0.05947423","748.264",2,2,1,0,0,0,0,0,0,0,748.2637226,0.335090217819256,5,0.6,"Biggest NL (One)"
"76672","96156","1021","5101","1219.6116943359377","96410","603.3908","0.05691791","616.2209",2,2,0,0,0,0,0,0,0,0,616.221464,0.948789763252982,4,0.5," "
"75026","96156","1021","5101","1219.6116943359377","96410","749.4486","1","470.1631",2,1,0,0,0,0,0,0,0,0,470.1635553,1.0655113318497,3,0.3333," "
"500597","96411","1027","5131","311.1136169433594","96605","149.0596","0.3045052","162.054",1,0,0,0,0,0,0,0,0,0,162.0528233,7.34102993045575,1,1,"Biggest NL (One)"
"629237","96606","1031","5151","593.1511840820312","96918","285.0403","1","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.620172856474281,2,0.5,"Biggest NL (One)"
"300334","97263","1039","5191","449.1089172363281","97516","303.0507","0.02634507","146.0582",0,1,0,0,0,0,0,0,0,0,146.0579087,1.84540387518035,1,1,"Biggest NL (One)"
"500598","97517","1042","5206","445.114013671875","97792","283.0599","0.2865573","162.0541",1,0,0,0,0,0,0,0,0,0,162.0528233,8.1292083593564,1,1,"Biggest NL (One)"
"300335","97517","1042","5206","445.114013671875","97792","299.0557","0.07716578","146.0583",0,1,0,0,0,0,0,0,0,0,146.0579087,2.73159316569191,1,1," "
"75027","97793","1045","5221","909.4852905273438","98114","439.322","0.01436654","470.1633",2,1,0,0,0,0,0,0,0,0,470.1635553,0.51210430248701,3,0.6667," "
"73375","97793","1045","5221","909.4852905273438","98114","453.3374","0.08472242","456.1479",2,0,1,0,0,0,0,0,0,0,456.1479052,0.0292171533998256,3,0.3333," "
"40052","97793","1045","5221","909.4852905273438","98114","455.3529","0.3171534","454.1324",0,1,1,1,0,0,0,0,0,0,454.1322551,0.36647316024289,3,1,"Biggest NL (One)"
"34651","97793","1045","5221","909.4852905273438","98114","587.3956","0.1179576","322.0896",0,1,0,1,0,0,0,0,0,0,322.0899965,1.09898801311143,2,1," "
"300336","97793","1045","5221","909.4852905273438","98114","763.4267","0.04685242","146.0586",0,1,0,0,0,0,0,0,0,0,146.0579087,4.89411255939651,1,1," "
"700729","98115","1051","5251","645.34912109375","98414","321.244","0.01110096","324.1051",2,0,0,0,0,0,0,0,0,0,324.1056466,1.57204003176415,2,1,"Biggest NL (One)"
"500599","98115","1051","5251","645.34912109375","98414","483.2961","0.03825357","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,1.33162420892662,1,1," "
"75028","98415","1054","5266","945.5427856445312","98738","475.379","0.4930315","470.1638",2,1,0,0,0,0,0,0,0,0,470.1635553,0.555858451947576,3,1,"Biggest NL (One)"
"629238","98415","1054","5266","945.5427856445312","98738","637.432","0.1233126","308.1108",1,1,0,0,0,0,0,0,0,0,308.110732,0.336387167363837,2,1," "
"5005100","98415","1054","5266","945.5427856445312","98738","783.4905","0.01481704","162.0522",1,0,0,0,0,0,0,0,0,0,162.0528233,3.62633361025507,1,1," "
"30042","98739","1057","5281","405.1191101074219","98963","97.02814","0.08746037","308.091",0,1,0,0,0,0,0,0,0,1,308.089604,4.43734984183159,2,0.5,"Biggest NL (One)"
"92415","98739","1057","5281","405.1191101074219","98963","229.0864","0.1657919","176.0327",0,0,0,1,0,0,0,0,0,0,176.0320878,3.37611979064681,1,1," "
"171618","98739","1057","5281","405.1191101074219","98963","273.0766","1","132.0425",0,0,1,0,0,0,0,0,0,0,132.0422586,1.87445262287081,1,1," "
"579726","99218","1063","5311","561.161376953125","99457","267.0661","1","294.0953",1,0,1,0,0,0,0,0,0,0,294.0950819,0.73123619181731,2,0.5,"Biggest NL (One)"
"579727","99458","1066","5326","593.1511840820312","99674","299.0557","1","294.0955",1,0,1,0,0,0,0,0,0,0,294.0950819,1.33691968955413,2,0.5,"Biggest NL (One)"
"700730","99675","1075","5371","491.21337890625","99955","167.1067","1","324.1067",2,0,0,0,0,0,0,0,0,0,324.1056466,3.33009519314272,2,0.5,"Biggest NL (One)"
"5005101","100332","1084","5416","529.2654418945312","100530","367.2123","0.01870296","162.0532",1,0,0,0,0,0,0,0,0,0,162.0528233,2.10174564345737,1,1,"Biggest NL (One)"
"5005102","100531","1087","5431","337.0928955078125","100839","175.0391","1","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,5.91907080272904,1,1,"Biggest NL (One)"
"78422","100840","1093","5461","1075.5694580078123","101193","457.3684","0.04618938","618.2011",3,0,1,0,0,0,0,0,0,0,618.2007285,0.613890540512443,4,1,"Biggest NL (One)"
"73376","100840","1093","5461","1075.5694580078123","101193","619.4215","0.2402516","456.148",2,0,1,0,0,0,0,0,0,0,456.1479052,0.135499479930997,3,1," "
